baseline_owner_module	baseline_declaration_name	visibility	kind	projection_order	source_ordinal	destination_module	route_class	normalization_decision
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.measurable_orthogonalHaarFiberProducer	public	theorem	0	3	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.measurable_stewartFirstSection	public	theorem	1	1	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.measurable_stewartFirstSectionMatrix	public	theorem	2	0	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.measurable_stewartSphereSection	public	theorem	3	2	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.orthogonalHaarFiberMeasure_eq_normalizedHaar	public	theorem	4	7	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.orthogonalHaarFiberMeasure_firstRow	public	theorem	5	5	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.orthogonalHaarFiberMeasure_isProbabilityMeasure	public	theorem	6	4	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	NumStability.orthogonalHaarFiberMeasure_left_invariant	public	theorem	7	6	NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Pascal	NumStability.pascalIdentityCubeRootCandidate_cube	public	theorem	0	5	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Pascal	NumStability.rotatedSignedPascal_cube	public	theorem	1	4	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Pascal	NumStability.rotatedSignedPascal_square_apply	public	theorem	2	3	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28Pascal	_private.NumStability.Algorithms.TestMatrices.Higham28Pascal.0.NumStability.pascalAlternatingChooseSum	private	theorem	3	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot.0.NumStability.pascalAlternatingChooseSum
NumStability.Algorithms.TestMatrices.Higham28Pascal	_private.NumStability.Algorithms.TestMatrices.Higham28Pascal.0.NumStability.pascalAlternatingPolynomial	private	theorem	4	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot.0.NumStability.pascalAlternatingPolynomial
NumStability.Algorithms.TestMatrices.Higham28Pascal	_private.NumStability.Algorithms.TestMatrices.Higham28Pascal.0.NumStability.rotatedPascalChooseSum	private	theorem	5	2	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot.0.NumStability.rotatedPascalChooseSum
NumStability.Algorithms.TestMatrices.Higham28PascalCondition	NumStability.pascalOptimalPerturbation_log_rate	public	theorem	0	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.OptimalPerturbationRate	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	NumStability.compoundMatrix_pascal_mul_leadingPlucker	public	theorem	0	4	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationEigenbasis	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	NumStability.compoundMatrix_pascal_pos	public	theorem	1	3	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationEigenbasis	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	NumStability.pascalMatrix_mul_sortedEigenvectorMatrix	public	theorem	2	2	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationEigenbasis	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	NumStability.pascalSortedEigenbasis_apply	public	theorem	3	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationEigenbasis	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	NumStability.pascalSortedEigenvectorMatrix_apply	public	theorem	4	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationEigenbasis	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalOscillation_compoundMatrix_pascal_mul_sortedEigenvectorMatrix	public	theorem	0	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalOscillation_compoundMatrix_pascal_mul_sortedPlucker	public	theorem	1	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalOscillation_compoundSortedCoefficient_eigen	public	theorem	2	2	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalOscillation_pascalLeadingPlucker_same_sign	public	theorem	3	3	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalOscillation_pascalSortedEigenvalue_strictAdjacent	public	theorem	4	4	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalSortedEigenvalue_strictAnti	public	theorem	5	5	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	NumStability.pascalSortedEigenvector_signChangeCount_le	public	theorem	6	6	NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationExact	NumStability.pascalSortedEigenvector_hasExactlySignChanges	public	theorem	0	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.SignChangeCount	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationExact	NumStability.pascalSortedEigenvector_signChangeCount_ge	public	theorem	1	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.SignChangeCount	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	NumStability.opNorm2_pascalInverseMatrix_eq_inv_smallestEigenvalue	public	theorem	0	2	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	NumStability.opNorm2_pascalOptimalSingularizingPerturbation	public	theorem	1	3	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	NumStability.pascalOptimalPerturbation_is_operator2_minimal	public	theorem	2	5	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	NumStability.pascal_singularizing_perturbation_norm_lower_bound	public	theorem	3	4	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	_private.NumStability.Algorithms.TestMatrices.Higham28PascalSpectral.0.NumStability.vecNorm2_module_neg	private	theorem	4	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation.0.NumStability.vecNorm2_module_neg
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	_private.NumStability.Algorithms.TestMatrices.Higham28PascalSpectral.0.NumStability.vecNorm2_module_smul	private	theorem	5	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation.0.NumStability.vecNorm2_module_smul
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	NumStability.pascalLower_initial_minor_pos	public	theorem	0	2	NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	NumStability.pascalMatrix_isStrictlyTotallyPositive	public	theorem	1	3	NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	_private.NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity.0.NumStability.det_choose_initial_columns_pos	private	theorem	2	1	NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity.0.NumStability.det_choose_initial_columns_pos
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	_private.NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity.0.NumStability.det_eval_descPochhammer_eq_factorial_mul_choose	private	theorem	3	0	NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity.0.NumStability.det_eval_descPochhammer_eq_factorial_mul_choose
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.IsNormalizedOrthogonalHaarLaw	public	definition	0	12	NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.RealGinibreExpectedCountLimit	public	definition	1	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.UniformPositivePerronAlmostSure	public	definition	2	5	NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.diracIdentity_isNormalizedOrthogonalHaarLaw_zero	public	theorem	3	14	NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.expectedRealEigenvalueCount	public	definition	4	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.instMeasurableSpaceRSqMat_1	public	definition	5	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.realGinibreExpectedCountLimit_of_coefficient_formula	public	theorem	6	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.realGinibreMeasure	public	definition	7	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.realGinibreMeasure_univ	public	theorem	8	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.stewartLaw_isNormalizedOrthogonalHaarLaw	public	theorem	9	13	NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.uniformPositivePerronAlmostSure	public	theorem	10	11	NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.uniformPositivePerronAlmostSure_of_boundary_null_of_perron	public	theorem	11	10	NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.uniformUnitIntervalMatrixMeasure	public	definition	12	4	NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.uniformUnitIntervalMatrixMeasure_strictlyPositive	public	theorem	13	9	NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability.uniformUnitIntervalMatrixMeasure_univ	public	theorem	14	8	NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	NumStability.higham28ReciprocalInvolution_lower_and_diag	public	theorem	0	1	NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	NumStability.higham28ReciprocalSPD_lower_reverseCholeskyFactor	public	theorem	1	2	NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	_private.NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD.0.NumStability.higham28_lowerTriangular_mul_apply_diag	private	theorem	2	0	NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution.0.NumStability.higham28_lowerTriangular_mul_apply_diag
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.StewartTheorem28_1HaarConclusion	public	definition	0	17	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.HaarConclusion	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.instMeasurableSpaceRSqMat	public	definition	1	0	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_matMul_of_measurable	public	theorem	2	8	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_matrixListProduct_eval	public	theorem	3	9	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_stewartEmbeddedHouseholder	public	theorem	4	6	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_stewartHouseholderListProduct	public	theorem	5	11	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_stewartOrthogonalGroupOutput	public	theorem	6	13	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_stewartOrthogonalMatrix	public	theorem	7	12	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.measurable_stewartSignDiagonal	public	theorem	8	7	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.singleHouseholder_randsvd_correction_rank_le_two	public	theorem	9	5	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.singleHouseholder_randsvd_eq_diagonal_add_rankTwo	public	theorem	10	4	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.stewartHouseholderFunctionList_measurable	public	theorem	11	10	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.stewartOrthogonalGroupLaw	public	definition	12	14	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.stewartOrthogonalGroupLaw_univ	public	theorem	13	16	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.stewartOrthogonalGroupLaw_univ_of_measurable	public	theorem	14	15	NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability.stewartTheorem28_1HaarConclusion_iff_isHaarMeasure	public	theorem	15	18	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.HaarConclusion	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28Stewart	_private.NumStability.Algorithms.TestMatrices.Higham28Stewart.0.NumStability.householder_mul_apply_rectangular	private	theorem	16	1	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo	relocate_split	rename:_private.NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo.0.NumStability.householder_mul_apply_rectangular
NumStability.Algorithms.TestMatrices.Higham28Stewart	_private.NumStability.Algorithms.TestMatrices.Higham28Stewart.0.NumStability.rectangular_mul_householder_apply	private	theorem	17	2	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo	relocate_split	rename:_private.NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo.0.NumStability.rectangular_mul_householder_apply
NumStability.Algorithms.TestMatrices.Higham28Stewart	_private.NumStability.Algorithms.TestMatrices.Higham28Stewart.0.NumStability.singleHouseholder_product_factorization	private	theorem	18	3	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo	relocate_split	rename:_private.NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo.0.NumStability.singleHouseholder_product_factorization
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.measurable_stewartRawFiberProducer	public	theorem	0	0	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartOrthogonalGroupLaw_eq_normalizedOrthogonalHaar	public	theorem	1	6	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartRawFiberLaw	public	theorem	2	5	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartRawFiberMeasure_eq_normalizedHaar	public	theorem	3	4	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartRawFiberMeasure_firstRow	public	theorem	4	2	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartRawFiberMeasure_isProbabilityMeasure	public	theorem	5	1	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartRawFiberMeasure_left_invariant	public	theorem	6	3	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability.stewartTheorem28_1HaarConclusion	public	theorem	7	7	NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.measurable_stewartGaussianFiberProducer	public	theorem	0	4	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.measurable_stewartHouseholderGroupOutput	public	theorem	1	0	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.measurable_stewartTailRotateVector	public	theorem	2	2	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.measurable_stewartTailRotation	public	theorem	3	1	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.stewartOrthogonalGroupLaw_isProbabilityMeasure	public	theorem	4	5	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.stewartOrthogonalGroupLaw_succ	public	theorem	5	7	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.stewartOrthogonalGroupLaw_zero	public	theorem	6	6	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability.stewartTailRotate_measurePreserving	public	theorem	7	3	NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	NumStability.opNorm2_secondDifferenceInverse_eq	public	theorem	0	2	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SecondDifferenceCondition	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	NumStability.opNorm2_secondDifference_eq	public	theorem	1	0	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SecondDifferenceCondition	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	NumStability.secondDifferenceConditionAsymptotic_proved	public	theorem	2	4	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SecondDifferenceCondition	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	NumStability.secondDifferenceConditionTwo_eq_closedForm	public	theorem	3	3	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SecondDifferenceCondition	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	NumStability.secondDifferenceInverse_scaled_sine_eigenpair	public	theorem	4	1	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SecondDifferenceCondition	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability.complexSymmetricToeplitz_sine_eigenpair	public	theorem	0	2	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability.generalToeplitzSineVector_ne_zero	public	theorem	1	1	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability.generalToeplitz_complex_sine_eigenpair_of_super_ne_zero	public	theorem	2	3	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability.generalToeplitz_sine_eigenpair	public	theorem	3	0	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability.generalToeplitz_unrestricted_complex_eigenpair	public	theorem	4	4	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability.tridiagonalToeplitz_p522_unrestricted_eigenvalue	public	theorem	5	5	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	NumStability.complexTridiagonalToeplitz_p522_unrestricted_charpoly	public	theorem	0	18	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	NumStability.tridiagonalToeplitz_p522_charpoly_of_product_zero	public	theorem	1	21	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	NumStability.tridiagonalToeplitz_p522_roots_charpoly_of_product_zero	public	theorem	2	22	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	NumStability.tridiagonalToeplitz_p522_unrestricted_charpoly	public	theorem	3	19	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	NumStability.tridiagonalToeplitz_p522_unrestricted_roots_charpoly	public	theorem	4	20	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexSymmetricToeplitz_charpoly	private	theorem	5	7	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexSymmetricToeplitz_charpoly
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexSymmetricToeplitz_diagonalization	private	theorem	6	6	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexSymmetricToeplitz_diagonalization
