old_module	source_line	command_kind	fully_qualified_name
NumStability.Analysis.Problem2_10	18478	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_four_plus_one_exact_mul_two_pow_fifty_four_plus_one_above
NumStability.Analysis.Problem2_10	18489	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_four_plus_one_denominator_times_two_pow_fifty_four_plus_one
NumStability.Analysis.Problem2_10	18505	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_four_plus_one
NumStability.Analysis.Problem2_10	18522	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_four_plus_one_exact_mul_two_pow_fifty_four_plus_one_above
NumStability.Analysis.Problem2_10	18533	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_four_plus_one_denominator_times_two_pow_fifty_four_plus_one
NumStability.Analysis.Problem2_10	18550	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_fifty_four_plus_one_denominator_times_two_pow_fifty_four_plus_one
NumStability.Analysis.Problem2_10	18565	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_fifty_five_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	18590	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_five_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	18683	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_five_plus_one
NumStability.Analysis.Problem2_10	18694	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_five_plus_one_exact_mul_two_pow_fifty_five_plus_one_above
NumStability.Analysis.Problem2_10	18705	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_five_plus_one_denominator_times_two_pow_fifty_five_plus_one
NumStability.Analysis.Problem2_10	18721	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_five_plus_one
NumStability.Analysis.Problem2_10	18738	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_five_plus_one_exact_mul_two_pow_fifty_five_plus_one_above
NumStability.Analysis.Problem2_10	18749	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_five_plus_one_denominator_times_two_pow_fifty_five_plus_one
NumStability.Analysis.Problem2_10	18766	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_fifty_five_plus_one_denominator_times_two_pow_fifty_five_plus_one
NumStability.Analysis.Problem2_10	18781	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_fifty_six_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	18806	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_six_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	18899	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_six_plus_one
NumStability.Analysis.Problem2_10	18910	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_six_plus_one_exact_mul_two_pow_fifty_six_plus_one_above
NumStability.Analysis.Problem2_10	18921	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_six_plus_one_denominator_times_two_pow_fifty_six_plus_one
NumStability.Analysis.Problem2_10	18937	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_six_plus_one
NumStability.Analysis.Problem2_10	18954	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_six_plus_one_exact_mul_two_pow_fifty_six_plus_one_above
NumStability.Analysis.Problem2_10	18965	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_six_plus_one_denominator_times_two_pow_fifty_six_plus_one
NumStability.Analysis.Problem2_10	18982	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_fifty_six_plus_one_denominator_times_two_pow_fifty_six_plus_one
NumStability.Analysis.Problem2_10	18997	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_fifty_seven_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	19022	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_seven_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	19115	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_seven_plus_one
NumStability.Analysis.Problem2_10	19126	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_seven_plus_one_exact_mul_two_pow_fifty_seven_plus_one_above
NumStability.Analysis.Problem2_10	19137	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_seven_plus_one_denominator_times_two_pow_fifty_seven_plus_one
NumStability.Analysis.Problem2_10	19153	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_seven_plus_one
NumStability.Analysis.Problem2_10	19170	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_seven_plus_one_exact_mul_two_pow_fifty_seven_plus_one_above
NumStability.Analysis.Problem2_10	19181	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_seven_plus_one_denominator_times_two_pow_fifty_seven_plus_one
NumStability.Analysis.Problem2_10	19198	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_fifty_seven_plus_one_denominator_times_two_pow_fifty_seven_plus_one
NumStability.Analysis.Problem2_10	19213	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_fifty_eight_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	19238	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_eight_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	19331	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_eight_plus_one
NumStability.Analysis.Problem2_10	19342	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_eight_plus_one_exact_mul_two_pow_fifty_eight_plus_one_above
NumStability.Analysis.Problem2_10	19353	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_eight_plus_one_denominator_times_two_pow_fifty_eight_plus_one
NumStability.Analysis.Problem2_10	19369	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_eight_plus_one
NumStability.Analysis.Problem2_10	19386	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_eight_plus_one_exact_mul_two_pow_fifty_eight_plus_one_above
NumStability.Analysis.Problem2_10	19397	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_eight_plus_one_denominator_times_two_pow_fifty_eight_plus_one
NumStability.Analysis.Problem2_10	19414	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_fifty_eight_plus_one_denominator_times_two_pow_fifty_eight_plus_one
NumStability.Analysis.Problem2_10	19429	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_fifty_nine_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	19454	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_nine_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	19547	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_nine_plus_one
NumStability.Analysis.Problem2_10	19558	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_fifty_nine_plus_one_exact_mul_two_pow_fifty_nine_plus_one_above
NumStability.Analysis.Problem2_10	19569	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_fifty_nine_plus_one_denominator_times_two_pow_fifty_nine_plus_one
NumStability.Analysis.Problem2_10	19585	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_nine_plus_one
NumStability.Analysis.Problem2_10	19602	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_fifty_nine_plus_one_exact_mul_two_pow_fifty_nine_plus_one_above
NumStability.Analysis.Problem2_10	19613	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_nine_plus_one_denominator_times_two_pow_fifty_nine_plus_one
NumStability.Analysis.Problem2_10	19630	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_fifty_nine_plus_one_denominator_times_two_pow_fifty_nine_plus_one
NumStability.Analysis.Problem2_10	19645	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_sixty_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	19670	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	19763	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_plus_one
NumStability.Analysis.Problem2_10	19774	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_plus_one_exact_mul_two_pow_sixty_plus_one_above
NumStability.Analysis.Problem2_10	19786	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_plus_one_denominator_times_two_pow_sixty_plus_one
NumStability.Analysis.Problem2_10	19802	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_plus_one
NumStability.Analysis.Problem2_10	19819	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_plus_one_exact_mul_two_pow_sixty_plus_one_above
NumStability.Analysis.Problem2_10	19831	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_plus_one_denominator_times_two_pow_sixty_plus_one
NumStability.Analysis.Problem2_10	19848	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_sixty_plus_one_denominator_times_two_pow_sixty_plus_one
NumStability.Analysis.Problem2_10	19863	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_sixty_one_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	19888	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_one_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	19981	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_one_plus_one
NumStability.Analysis.Problem2_10	19992	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_one_plus_one_exact_mul_two_pow_sixty_one_plus_one_above
NumStability.Analysis.Problem2_10	20004	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_one_plus_one_denominator_times_two_pow_sixty_one_plus_one
NumStability.Analysis.Problem2_10	20020	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_one_plus_one
NumStability.Analysis.Problem2_10	20037	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_one_plus_one_exact_mul_two_pow_sixty_one_plus_one_above
NumStability.Analysis.Problem2_10	20049	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_one_plus_one_denominator_times_two_pow_sixty_one_plus_one
NumStability.Analysis.Problem2_10	20066	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_sixty_one_plus_one_denominator_times_two_pow_sixty_one_plus_one
NumStability.Analysis.Problem2_10	20081	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_sixty_two_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	20106	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_two_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	20199	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_two_plus_one
NumStability.Analysis.Problem2_10	20210	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_two_plus_one_exact_mul_two_pow_sixty_two_plus_one_above
NumStability.Analysis.Problem2_10	20222	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_two_plus_one_denominator_times_two_pow_sixty_two_plus_one
NumStability.Analysis.Problem2_10	20238	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_two_plus_one
NumStability.Analysis.Problem2_10	20255	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_two_plus_one_exact_mul_two_pow_sixty_two_plus_one_above
NumStability.Analysis.Problem2_10	20267	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_two_plus_one_denominator_times_two_pow_sixty_two_plus_one
NumStability.Analysis.Problem2_10	20284	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_sixty_two_plus_one_denominator_times_two_pow_sixty_two_plus_one
NumStability.Analysis.Problem2_10	20299	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_sixty_three_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	20324	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_three_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	20417	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_three_plus_one
NumStability.Analysis.Problem2_10	20428	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_three_plus_one_exact_mul_two_pow_sixty_three_plus_one_above
NumStability.Analysis.Problem2_10	20440	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_three_plus_one_denominator_times_two_pow_sixty_three_plus_one
NumStability.Analysis.Problem2_10	20456	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_three_plus_one
NumStability.Analysis.Problem2_10	20473	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_three_plus_one_exact_mul_two_pow_sixty_three_plus_one_above
NumStability.Analysis.Problem2_10	20485	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_three_plus_one_denominator_times_two_pow_sixty_three_plus_one
NumStability.Analysis.Problem2_10	20502	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_sixty_three_plus_one_denominator_times_two_pow_sixty_three_plus_one
NumStability.Analysis.Problem2_10	20517	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_sixty_four_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	20542	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_four_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	20635	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_four_plus_one
NumStability.Analysis.Problem2_10	20646	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_four_plus_one_exact_mul_two_pow_sixty_four_plus_one_above
NumStability.Analysis.Problem2_10	20658	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_four_plus_one_denominator_times_two_pow_sixty_four_plus_one
NumStability.Analysis.Problem2_10	20674	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_four_plus_one
NumStability.Analysis.Problem2_10	20691	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_four_plus_one_exact_mul_two_pow_sixty_four_plus_one_above
NumStability.Analysis.Problem2_10	20703	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_four_plus_one_denominator_times_two_pow_sixty_four_plus_one
NumStability.Analysis.Problem2_10	20720	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_signed_two_pow_two_pow_sixty_four_plus_one_denominator_times_two_pow_sixty_four_plus_one
NumStability.Analysis.Problem2_10	20735	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_div_two_pow_sixty_five_plus_one_finiteNormalRange
NumStability.Analysis.Problem2_10	20760	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_five_plus_one_denominator_rounds_to_upper
NumStability.Analysis.Problem2_10	20853	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_five_plus_one
NumStability.Analysis.Problem2_10	20864	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_five_plus_one_exact_mul_two_pow_sixty_five_plus_one_above
NumStability.Analysis.Problem2_10	20876	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_two_pow_two_pow_sixty_five_plus_one_denominator_times_two_pow_sixty_five_plus_one
NumStability.Analysis.Problem2_10	20892	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_five_plus_one
NumStability.Analysis.Problem2_10	20909	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_neg_two_pow_two_pow_sixty_five_plus_one_exact_mul_two_pow_sixty_five_plus_one_above
NumStability.Analysis.Problem2_10	20921	theorem	NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_five_plus_one_denominator_times_two_pow_sixty_five_plus_one
